status_id,player_id,match_id,points,assists,blocks
12300,209,1025,7,11,10
12301,514,1026,27,6,10
12302,513,1026,16,15,0
12303,515,1026,3,0,5
12304,516,1026,10,14,10
12305,511,1026,19,18,9
12306,512,1026,10,8,10
12307,648,1026,25,13,2
12308,650,1026,12,1,8
12309,649,1026,0,11,5
12310,644,1026,19,20,7
12311,645,1026,24,16,6
12312,641,1026,17,19,8
12313,480,1027,29,16,2
12314,477,1027,9,14,8
12315,475,1027,22,3,9
12316,479,1027,20,19,0
12317,474,1027,7,5,7
12318,478,1027,12,2,1
12319,231,1027,27,5,4
12320,236,1027,15,3,0
12321,237,1027,12,15,5
12322,239,1027,3,16,6
12323,235,1027,12,1,8
12324,240,1027,16,3,0
12325,823,1028,10,14,10
12326,826,1028,11,9,5
12327,827,1028,4,3,5
12328,822,1028,7,0,7
12329,821,1028,28,10,0
12330,830,1028,14,20,8
12331,483,1028,20,19,7
12332,481,1028,4,16,2
12333,482,1028,8,15,3
12334,488,1028,18,13,1
12335,489,1028,8,2,6
12336,485,1028,21,1,4
12337,54,1029,5,0,5
12338,59,1029,9,6,5
12339,55,1029,6,7,9
12340,52,1029,12,12,1
12341,53,1029,5,1,3
12342,51,1029,22,16,2
12343,994,1029,0,5,10
12344,992,1029,14,15,5
12345,991,1029,1,18,8
12346,999,1029,30,13,6
12347,996,1029,0,8,0
12348,995,1029,13,10,1
12349,504,1030,21,14,1
12350,502,1030,19,2,2
12351,510,1030,22,19,9
12352,506,1030,19,14,5
12353,507,1030,18,1,10
12354,509,1030,13,13,8
12355,681,1030,30,10,0
12356,689,1030,15,8,2
12357,688,1030,9,14,8
12358,682,1030,16,9,6
12359,690,1030,21,11,7
12360,687,1030,3,14,2
12361,394,1031,23,11,9
12362,392,1031,16,6,8
12363,400,1031,9,4,5
12364,397,1031,20,4,7
12365,399,1031,30,2,4
12366,398,1031,13,12,3
12367,77,1031,14,18,9
12368,76,1031,16,6,6
12369,80,1031,17,5,4
12370,75,1031,8,16,3
12371,73,1031,19,20,3
12372,71,1031,22,0,8
12373,231,1032,4,11,6
12374,236,1032,30,7,3
12375,234,1032,27,13,8
12376,238,1032,8,16,2
12377,239,1032,22,14,1
12378,235,1032,9,12,1
12379,937,1032,15,1,0
12380,936,1032,30,2,3
12381,939,1032,17,14,10
12382,932,1032,18,5,10
12383,933,1032,22,15,1
12384,938,1032,4,19,10
12385,882,1033,28,19,8
12386,888,1033,27,15,8
12387,887,1033,3,0,5
12388,884,1033,4,14,8
12389,886,1033,18,1,8
12390,890,1033,27,6,7
12391,349,1033,24,14,5
12392,345,1033,1,14,5
12393,348,1033,27,20,9
12394,343,1033,8,10,10
12395,346,1033,15,10,2
12396,347,1033,23,15,5
12397,91,1034,30,1,2
12398,96,1034,17,0,10
12399,97,1034,30,3,4
12400,94,1034,27,4,1
12401,98,1034,25,1,1
12402,93,1034,24,8,6
12403,851,1034,10,4,8
12404,859,1034,24,16,5
12405,855,1034,14,12,9
12406,853,1034,25,16,0
12407,854,1034,3,11,0
12408,856,1034,2,14,1
12409,481,1035,10,10,3
12410,484,1035,14,18,1
12411,485,1035,22,19,7
12412,483,1035,20,9,8
12413,488,1035,15,17,1
12414,486,1035,24,14,3
12415,592,1035,25,16,3
12416,593,1035,22,10,6
12417,596,1035,29,2,9
12418,591,1035,7,13,7
12419,594,1035,23,16,2
12420,598,1035,6,14,2
12421,24,1036,0,4,6
12422,22,1036,8,20,9
12423,26,1036,9,5,5
12424,30,1036,11,15,8
12425,27,1036,16,18,4
12426,25,1036,6,13,10
12427,792,1036,25,8,8
12428,796,1036,8,7,8
12429,793,1036,25,4,0
12430,791,1036,1,19,4
12431,795,1036,3,2,2
12432,797,1036,10,19,9
12433,934,1037,22,13,2
12434,931,1037,11,6,7
12435,938,1037,6,10,5
12436,932,1037,15,9,2
12437,935,1037,1,7,2
12438,939,1037,17,1,9
12439,690,1037,17,13,0
12440,687,1037,21,6,5
12441,684,1037,8,18,6
12442,688,1037,9,14,0
12443,686,1037,4,0,6
12444,683,1037,18,18,8
12445,836,1038,9,6,8
12446,837,1038,30,11,4
12447,832,1038,9,18,4
12448,835,1038,15,13,9
12449,831,1038,15,9,7
12450,833,1038,11,8,8
12451,440,1038,0,1,2
12452,433,1038,6,7,4
12453,434,1038,0,8,2
12454,435,1038,8,2,7
12455,432,1038,22,13,1
12456,438,1038,11,14,0
12457,286,1039,24,12,9
12458,285,1039,18,14,3
12459,284,1039,24,12,8
12460,282,1039,17,9,4
12461,288,1039,26,1,5
12462,290,1039,21,0,3
12463,167,1039,0,11,10
12464,165,1039,4,8,4
12465,170,1039,9,17,3
12466,169,1039,18,10,5
12467,163,1039,28,17,9
12468,164,1039,11,16,10
12469,907,1040,3,17,3
12470,909,1040,17,13,7
12471,906,1040,7,7,7
12472,903,1040,3,6,10
12473,901,1040,1,6,8
12474,908,1040,21,5,9
12475,296,1040,4,17,7
12476,294,1040,14,13,9
12477,299,1040,26,20,6
12478,297,1040,4,0,2
12479,291,1040,14,7,10
12480,293,1040,24,6,6
12481,533,1041,7,5,8
12482,540,1041,30,12,7
12483,538,1041,16,15,1
12484,537,1041,15,13,5
12485,536,1041,12,0,7
12486,532,1041,30,2,5
12487,649,1041,0,11,3
12488,643,1041,14,9,0
12489,648,1041,6,18,2
12490,641,1041,14,11,10
12491,642,1041,19,18,6
12492,647,1041,8,3,0
12493,776,1042,5,13,10
12494,775,1042,10,14,8
12495,777,1042,4,9,2
12496,771,1042,19,15,10
12497,772,1042,2,0,8
12498,774,1042,17,0,6
12499,592,1042,27,5,8
12500,591,1042,1,1,6
12501,593,1042,18,12,1
12502,594,1042,12,19,10
12503,598,1042,20,13,7
12504,595,1042,20,18,0
12505,274,1043,7,8,1
12506,278,1043,1,18,0
12507,277,1043,25,19,10
12508,273,1043,18,1,8
12509,275,1043,7,14,6
12510,280,1043,5,20,6
12511,310,1043,2,11,8
12512,307,1043,5,16,8
12513,302,1043,25,14,8
12514,301,1043,21,18,2
12515,306,1043,21,20,7
12516,303,1043,17,0,2
12517,72,1044,4,7,4
12518,75,1044,22,3,6
12519,73,1044,18,0,8
12520,78,1044,12,7,3
12521,77,1044,27,20,7
12522,79,1044,6,13,6
12523,382,1044,8,13,9
12524,381,1044,28,12,9
12525,387,1044,13,12,6
12526,383,1044,19,14,2
12527,388,1044,29,3,4
12528,384,1044,18,6,4
12529,100,1045,2,3,2
12530,93,1045,18,17,5
12531,91,1045,15,8,6
12532,98,1045,28,18,2
12533,94,1045,9,12,2
12534,97,1045,19,15,7
12535,603,1045,24,9,10
12536,601,1045,6,17,2
12537,604,1045,23,18,5
12538,608,1045,4,4,2
12539,609,1045,13,12,4
12540,610,1045,12,5,3
12541,887,1046,19,16,8
12542,882,1046,12,12,0
12543,885,1046,4,12,4
12544,883,1046,28,9,1
12545,888,1046,11,5,8
12546,890,1046,9,4,5
12547,825,1046,4,1,4
12548,829,1046,13,19,9
12549,822,1046,13,17,9
12550,821,1046,14,7,4
12551,824,1046,25,13,10
12552,823,1046,9,1,3
12553,441,1047,16,3,10
12554,443,1047,1,15,3
12555,445,1047,13,12,6
12556,447,1047,13,12,7
12557,449,1047,10,12,3
12558,446,1047,10,18,7
12559,965,1047,25,16,8
12560,963,1047,29,16,1
12561,961,1047,8,19,6
12562,962,1047,0,8,1
12563,969,1047,19,10,10
12564,970,1047,19,15,1
12565,955,1048,18,2,4
12566,954,1048,23,8,3
12567,957,1048,19,9,7
12568,952,1048,21,5,1
12569,951,1048,1,9,2
12570,959,1048,17,7,10
12571,609,1048,20,14,5
12572,601,1048,3,4,6
12573,610,1048,9,10,10
12574,607,1048,12,0,9
12575,608,1048,1,11,9
12576,606,1048,6,6,2
12577,264,1049,2,18,10
12578,267,1049,5,11,7
12579,268,1049,20,4,1
12580,263,1049,28,8,1
12581,270,1049,25,11,3
12582,269,1049,29,2,0
12583,157,1049,26,10,8
12584,158,1049,30,16,9
12585,159,1049,0,18,4
12586,152,1049,5,14,0
12587,151,1049,23,13,10
12588,155,1049,2,15,5
12589,867,1050,17,15,10
12590,864,1050,9,18,8
12591,868,1050,30,14,7
12592,861,1050,7,17,10
12593,862,1050,3,8,2
12594,869,1050,4,13,3
12595,950,1050,21,4,0
12596,945,1050,2,12,5
12597,943,1050,17,8,9
12598,942,1050,29,4,8
12599,947,1050,28,11,5
12600,948,1050,24,5,0
12601,61,1051,7,13,10
12602,69,1051,21,2,4
12603,65,1051,2,16,3
12604,63,1051,11,12,9
12605,70,1051,13,3,10
12606,68,1051,6,3,7
12607,712,1051,30,3,1
12608,718,1051,30,2,5
12609,720,1051,7,4,6
12610,716,1051,19,19,8
12611,713,1051,17,5,8
12612,719,1051,4,19,0
12613,304,1052,12,17,8
12614,309,1052,7,13,4
12615,303,1052,6,8,8
12616,302,1052,0,14,4
12617,305,1052,24,20,8
12618,308,1052,11,16,0
12619,807,1052,8,4,10
12620,804,1052,22,17,3
12621,810,1052,18,14,5
12622,803,1052,19,14,3
12623,805,1052,30,17,3
12624,806,1052,17,17,4
12625,811,1053,4,16,7
12626,812,1053,28,7,2
12627,813,1053,6,12,2
12628,820,1053,12,0,1
12629,818,1053,6,2,1
12630,814,1053,0,18,3
12631,748,1053,5,13,10
12632,743,1053,4,3,10
12633,742,1053,6,9,1
12634,745,1053,5,0,5
12635,747,1053,16,10,9
12636,746,1053,23,4,5
12637,156,1054,25,5,0
12638,158,1054,2,1,6
12639,153,1054,23,20,6
12640,157,1054,2,13,6
12641,151,1054,14,8,1
12642,154,1054,30,7,4
12643,931,1054,10,14,3
12644,939,1054,11,4,0
12645,934,1054,27,9,10
12646,935,1054,1,8,10
12647,933,1054,7,8,4
12648,938,1054,12,14,3
12649,836,1055,28,5,0
12650,839,1055,8,17,9
12651,834,1055,5,11,8
12652,838,1055,14,0,10
12653,840,1055,9,16,0
12654,831,1055,6,19,0
12655,135,1055,11,16,1
12656,133,1055,4,9,7
12657,140,1055,8,12,0
12658,132,1055,10,9,0
12659,137,1055,23,12,4
12660,136,1055,3,9,5
12661,706,1056,24,14,5
12662,707,1056,16,14,0
12663,703,1056,24,7,0
12664,701,1056,25,17,4
12665,705,1056,21,11,8
12666,708,1056,29,14,2
12667,919,1056,9,12,6
12668,917,1056,11,3,2
12669,915,1056,25,8,1
12670,913,1056,28,12,1
12671,912,1056,17,17,5
12672,916,1056,25,6,10
12673,345,1057,13,12,6
12674,347,1057,20,13,7
12675,349,1057,17,10,10
12676,350,1057,0,17,6
12677,348,1057,10,10,1
12678,344,1057,26,12,6
12679,75,1057,23,2,3
12680,74,1057,22,6,10
12681,76,1057,1,9,4
12682,79,1057,20,8,9
12683,77,1057,15,5,3
12684,80,1057,8,2,4
12685,899,1058,21,11,10
12686,891,1058,8,15,7
12687,893,1058,16,6,9
12688,897,1058,23,1,6
12689,892,1058,26,11,8
12690,895,1058,2,17,4
12691,52,1058,7,15,5
12692,55,1058,14,10,2
12693,53,1058,25,20,5
12694,56,1058,5,19,6
12695,60,1058,15,0,8
12696,51,1058,18,15,4
12697,808,1059,15,15,3
12698,806,1059,16,7,8
12699,807,1059,21,0,1
12700,804,1059,24,16,8
12701,802,1059,24,2,3
12702,801,1059,21,9,2
12703,890,1059,0,11,5
12704,883,1059,20,3,6
12705,881,1059,13,5,4
12706,888,1059,17,12,6
12707,884,1059,8,1,3
12708,886,1059,30,12,8
12709,406,1060,30,13,5
12710,407,1060,5,20,2
12711,408,1060,0,12,8
12712,404,1060,13,8,10
12713,401,1060,27,2,4
12714,405,1060,12,5,10
12715,346,1060,21,19,5
12716,348,1060,8,1,3
12717,341,1060,5,6,9
12718,343,1060,17,10,4
12719,350,1060,22,20,3
12720,342,1060,30,9,7
12721,96,1061,2,7,10
12722,97,1061,26,0,9
12723,91,1061,22,20,7
12724,100,1061,1,16,7
12725,94,1061,29,11,1
12726,93,1061,16,0,6
12727,297,1061,4,0,7
12728,294,1061,30,6,7
12729,296,1061,18,18,9
12730,291,1061,26,1,9
12731,293,1061,19,0,1
12732,299,1061,12,12,7
12733,778,1062,14,10,5
12734,777,1062,22,3,4
12735,775,1062,17,11,7
12736,776,1062,2,1,7
12737,774,1062,15,4,2
12738,773,1062,29,19,8
12739,256,1062,19,10,5
12740,253,1062,3,0,5
12741,257,1062,2,16,10
12742,260,1062,7,3,1
12743,252,1062,8,20,8
12744,254,1062,22,14,2
12745,365,1063,9,16,9
12746,367,1063,25,12,5
12747,368,1063,7,7,2
12748,366,1063,15,14,4
12749,362,1063,8,17,0
12750,363,1063,27,4,9
12751,934,1063,6,3,2
12752,938,1063,26,6,9
12753,931,1063,4,18,0
12754,935,1063,25,2,6
12755,937,1063,24,1,3
12756,939,1063,13,17,2
12757,126,1064,21,8,0
12758,128,1064,12,11,6
12759,121,1064,7,16,5
12760,129,1064,15,16,7
12761,127,1064,17,4,1
12762,125,1064,15,10,1
12763,164,1064,14,19,10
12764,168,1064,23,7,0
12765,163,1064,25,7,2
12766,170,1064,19,3,4
12767,167,1064,0,5,1
12768,166,1064,12,8,2
12769,334,1065,12,20,10
12770,339,1065,30,12,1
12771,336,1065,6,0,4
12772,331,1065,27,0,2
12773,333,1065,19,7,10
12774,340,1065,9,13,4
12775,876,1065,13,10,5
12776,880,1065,13,4,2
12777,874,1065,29,6,5
12778,871,1065,11,12,6
12779,872,1065,18,5,1
12780,875,1065,14,10,10
12781,541,1066,26,5,0
12782,545,1066,12,8,0
12783,543,1066,11,9,9
12784,548,1066,22,0,5
12785,547,1066,21,3,5
12786,549,1066,8,14,8
12787,899,1066,16,2,6
12788,896,1066,8,19,6
12789,891,1066,16,9,5
12790,894,1066,13,7,0
12791,897,1066,18,14,7
12792,893,1066,5,17,0
12793,275,1067,20,20,1
12794,271,1067,14,14,3
12795,274,1067,21,9,2
12796,272,1067,11,14,8
12797,277,1067,21,3,3
12798,280,1067,10,19,6
12799,10,1067,3,14,4
12800,6,1067,23,4,6
12801,4,1067,2,17,9
12802,5,1067,9,8,6
12803,9,1067,6,10,3
12804,1,1067,2,15,6
12805,97,1068,15,17,5
12806,98,1068,7,9,2
12807,94,1068,29,2,5
12808,96,1068,29,5,5
12809,91,1068,2,5,0
12810,100,1068,7,16,5
12811,228,1068,8,2,8
12812,222,1068,14,9,6
12813,223,1068,12,8,5
12814,230,1068,25,7,6
12815,229,1068,23,15,0
12816,227,1068,27,19,1
12817,880,1069,26,14,0
12818,875,1069,12,7,1
12819,874,1069,28,5,6
12820,879,1069,28,19,1
12821,873,1069,18,11,9
12822,878,1069,11,4,1
12823,333,1069,19,18,2
12824,340,1069,23,6,6
12825,335,1069,11,12,0
12826,334,1069,5,8,0
12827,337,1069,27,2,0
12828,339,1069,9,17,1
12829,525,1070,21,16,3
12830,528,1070,20,14,5
12831,523,1070,23,10,10
12832,524,1070,17,13,1
12833,526,1070,11,19,5
12834,530,1070,6,14,9
12835,426,1070,28,6,6
12836,425,1070,13,14,6
12837,422,1070,7,13,4
12838,427,1070,1,4,9
12839,430,1070,0,5,3
12840,429,1070,3,0,4
12841,536,1071,21,9,0
12842,538,1071,22,5,2
12843,535,1071,30,7,9
12844,533,1071,5,20,0
12845,540,1071,18,1,1
12846,531,1071,5,6,2
12847,811,1071,23,3,2
12848,820,1071,26,17,0
12849,817,1071,18,2,8
12850,815,1071,23,7,5
12851,814,1071,9,16,2
12852,812,1071,14,0,2
12853,851,1072,26,13,8
12854,854,1072,12,8,9
12855,857,1072,5,7,10
12856,860,1072,5,2,6
12857,859,1072,29,3,5
12858,853,1072,24,1,3
12859,934,1072,16,4,9
12860,933,1072,14,2,8
12861,931,1072,11,2,0
12862,938,1072,23,6,10
12863,939,1072,15,4,9
12864,935,1072,11,16,10
12865,632,1073,23,14,0
12866,638,1073,13,9,4
12867,637,1073,26,1,8
12868,631,1073,8,17,7
12869,634,1073,30,7,9
12870,640,1073,14,16,9
12871,99,1073,1,14,2
12872,95,1073,30,19,10
12873,91,1073,29,1,8
12874,92,1073,18,13,3
12875,96,1073,20,10,7
12876,98,1073,14,8,3
12877,200,1074,26,16,9
12878,192,1074,23,3,3
12879,191,1074,6,15,6
12880,197,1074,9,3,4
12881,199,1074,9,13,6
12882,193,1074,4,12,6
12883,599,1074,28,3,1
12884,594,1074,24,9,8
12885,591,1074,2,3,7
12886,598,1074,20,3,4
12887,597,1074,16,8,7
12888,593,1074,14,3,6
12889,316,1075,7,8,5
12890,312,1075,3,7,7
12891,311,1075,24,5,5
12892,318,1075,6,12,0
12893,315,1075,30,12,3
12894,313,1075,10,14,9
12895,790,1075,4,10,8
12896,781,1075,26,7,8
12897,783,1075,30,16,6
12898,787,1075,15,7,4
12899,782,1075,0,15,6
12900,784,1075,10,18,0
12901,291,1076,5,10,2
12902,300,1076,30,6,3
12903,298,1076,14,13,9
12904,293,1076,10,17,9
12905,292,1076,22,15,1
12906,296,1076,27,12,9
12907,521,1076,19,2,6
12908,522,1076,30,1,7
12909,526,1076,25,12,4
12910,528,1076,11,2,3
12911,524,1076,23,8,9
12912,527,1076,8,11,2
12913,432,1077,19,13,3
12914,439,1077,14,15,3
12915,440,1077,14,2,3
12916,431,1077,20,3,9
12917,438,1077,2,0,7
12918,434,1077,23,6,5
12919,336,1077,3,19,3
12920,331,1077,12,19,2
12921,333,1077,9,20,6
12922,334,1077,29,1,5
12923,337,1077,0,0,1
12924,338,1077,0,4,10
12925,140,1078,24,0,1
12926,137,1078,10,7,1
12927,134,1078,7,16,5
12928,139,1078,29,0,7
12929,136,1078,18,16,0
12930,133,1078,21,19,10
12931,612,1078,28,15,8
12932,619,1078,22,6,6
12933,613,1078,12,10,5
12934,615,1078,6,18,10
12935,617,1078,10,1,2
12936,618,1078,24,1,7
12937,958,1079,5,8,3
12938,954,1079,19,5,1
12939,956,1079,5,9,9
12940,957,1079,25,13,10
12941,959,1079,2,12,9
12942,951,1079,22,5,5
12943,523,1079,5,13,3
12944,530,1079,5,3,5
12945,522,1079,8,8,10
12946,525,1079,30,1,8
12947,529,1079,3,5,5
12948,527,1079,0,6,5
12949,103,1080,26,8,5
12950,104,1080,9,4,2
12951,101,1080,17,13,7
12952,107,1080,29,4,6
12953,105,1080,4,6,6
12954,102,1080,4,5,9
12955,173,1080,27,20,1
12956,171,1080,12,16,2
12957,176,1080,20,5,3
12958,179,1080,17,15,10
12959,175,1080,25,1,9
12960,178,1080,30,16,4
12961,319,1081,29,13,7
12962,317,1081,11,19,7
12963,314,1081,28,11,3
12964,320,1081,1,13,4
12965,318,1081,15,9,7
12966,315,1081,29,10,1
12967,503,1081,16,10,7
12968,504,1081,11,11,4
12969,501,1081,17,13,7
12970,507,1081,5,2,1
12971,509,1081,6,15,2
12972,502,1081,2,15,3
12973,653,1082,17,12,3
12974,659,1082,22,7,3
12975,657,1082,30,9,1
12976,658,1082,11,16,4
12977,654,1082,28,16,7
12978,652,1082,0,6,10
12979,558,1082,11,2,4
12980,555,1082,0,2,0
12981,554,1082,18,3,7
12982,560,1082,3,1,0
12983,556,1082,8,19,2
12984,552,1082,6,16,1
12985,687,1083,28,0,5
12986,683,1083,30,16,0
12987,690,1083,27,17,3
12988,688,1083,24,15,5
12989,685,1083,8,10,7
12990,684,1083,6,20,5
12991,230,1083,27,18,3
12992,226,1083,30,17,5
12993,221,1083,27,12,4
12994,225,1083,6,8,4
12995,223,1083,1,1,5
12996,224,1083,29,10,6
12997,807,1084,3,0,8
12998,808,1084,21,8,7
12999,801,1084,5,13,5
13000,806,1084,1,1,7
13001,805,1084,25,15,9
13002,803,1084,17,17,2
13003,417,1084,12,14,3
13004,420,1084,6,11,3
13005,411,1084,29,2,10
13006,419,1084,15,2,8
13007,418,1084,21,10,1
13008,415,1084,17,12,1
13009,666,1085,7,17,10
13010,668,1085,1,10,9
13011,664,1085,3,9,0
13012,662,1085,9,12,1
13013,667,1085,11,15,7
13014,670,1085,2,8,10
13015,859,1085,27,7,4
13016,856,1085,4,20,0
13017,857,1085,16,13,2
13018,855,1085,13,6,4
13019,854,1085,24,20,4
13020,852,1085,19,16,4
13021,163,1086,15,12,7
13022,169,1086,2,14,8
13023,166,1086,5,14,3
13024,167,1086,13,11,3
13025,161,1086,16,4,7
13026,170,1086,29,0,0
13027,457,1086,16,13,10
13028,453,1086,15,2,8
13029,454,1086,10,17,7
13030,451,1086,12,18,0
13031,456,1086,20,0,7
13032,452,1086,20,4,10
13033,96,1087,25,20,10
13034,97,1087,5,7,3
13035,94,1087,18,20,10
13036,100,1087,21,7,5
13037,99,1087,16,17,6
13038,98,1087,7,15,3
13039,522,1087,16,8,8
13040,527,1087,20,7,5
13041,521,1087,22,13,6
13042,529,1087,14,12,2
13043,528,1087,7,11,3
13044,526,1087,11,19,7
13045,197,1088,21,8,3
13046,200,1088,13,10,6
13047,194,1088,13,11,9
13048,193,1088,8,4,0
13049,198,1088,7,14,6
13050,195,1088,14,20,8
13051,907,1088,6,2,8
13052,905,1088,5,5,9
13053,901,1088,13,16,8
13054,909,1088,20,0,3
13055,908,1088,21,17,3
13056,906,1088,14,8,5
13057,501,1089,11,3,4
13058,503,1089,29,3,2
13059,507,1089,11,18,7
13060,505,1089,19,2,0
13061,502,1089,18,16,4
13062,508,1089,17,10,7
13063,272,1089,3,1,3
13064,275,1089,23,14,9
13065,279,1089,25,17,7
13066,280,1089,0,11,5
13067,277,1089,4,3,4
13068,274,1089,6,4,7
13069,729,1090,12,7,1
13070,721,1090,10,2,10
13071,730,1090,22,20,1
13072,727,1090,28,11,10
13073,728,1090,19,16,7
13074,724,1090,0,13,0
13075,497,1090,20,12,9
13076,495,1090,17,9,6
13077,496,1090,10,15,2
13078,491,1090,22,7,8
13079,493,1090,15,8,8
13080,500,1090,24,17,5
13081,928,1091,23,2,1
13082,930,1091,28,0,2
13083,923,1091,29,11,3
13084,924,1091,11,13,1
13085,925,1091,2,1,3
13086,926,1091,9,3,5
13087,986,1091,12,11,9
13088,981,1091,30,8,10
13089,989,1091,23,16,9
13090,982,1091,26,15,6
13091,990,1091,19,2,2
13092,984,1091,16,12,5
13093,571,1092,27,5,8
13094,573,1092,21,17,7
13095,578,1092,27,12,6
13096,577,1092,10,16,5
13097,574,1092,3,17,6
13098,576,1092,4,20,7
13099,521,1092,20,20,5
13100,522,1092,25,19,2
13101,529,1092,27,20,5
13102,523,1092,3,6,5
13103,525,1092,30,15,10
13104,526,1092,6,4,9
13105,224,1093,13,18,7
13106,226,1093,12,2,3
13107,225,1093,21,5,1
13108,222,1093,22,4,1
13109,229,1093,4,16,10
13110,227,1093,26,16,4
13111,489,1093,8,10,4
13112,483,1093,7,12,3
13113,487,1093,16,13,8
13114,488,1093,6,15,4
13115,484,1093,9,6,6
13116,482,1093,9,8,1
13117,439,1094,22,6,10
13118,436,1094,23,15,5
13119,433,1094,12,19,10
13120,431,1094,21,5,1
13121,437,1094,12,8,7
13122,440,1094,12,19,9
13123,95,1094,27,6,2
13124,100,1094,10,6,5
13125,92,1094,19,16,4
13126,97,1094,11,9,2
13127,94,1094,11,13,5
13128,99,1094,15,6,1
13129,367,1095,6,17,3
13130,365,1095,0,14,8
13131,364,1095,5,19,5
13132,366,1095,9,14,10
13133,369,1095,28,13,5
13134,362,1095,26,17,1
13135,993,1095,27,18,7
13136,998,1095,1,16,1
13137,996,1095,13,10,0
13138,995,1095,26,8,6
13139,1000,1095,18,20,7
13140,994,1095,4,12,5
13141,42,1096,12,4,3
13142,44,1096,14,2,1
13143,41,1096,13,18,3
13144,43,1096,21,16,0
13145,47,1096,8,12,3
13146,45,1096,22,9,8
13147,125,1096,7,1,7
13148,123,1096,19,20,1
13149,121,1096,25,13,7
13150,124,1096,21,18,8
13151,127,1096,5,4,10
13152,130,1096,20,9,3
13153,873,1097,15,11,4
13154,875,1097,6,8,4
13155,877,1097,18,16,5
13156,872,1097,15,5,2
13157,874,1097,11,3,7
13158,880,1097,8,18,2
13159,723,1097,30,11,2
13160,730,1097,29,20,4
13161,729,1097,1,1,10
13162,722,1097,16,6,6
13163,727,1097,28,8,1
13164,721,1097,10,12,8
13165,339,1098,16,8,9
13166,333,1098,8,7,3
13167,338,1098,18,9,10
13168,331,1098,25,9,6
13169,340,1098,9,7,2
13170,334,1098,14,17,10
13171,891,1098,9,4,8
13172,892,1098,22,0,1
13173,893,1098,9,8,10
13174,895,1098,16,17,7
13175,894,1098,11,16,10
13176,896,1098,3,6,9
13177,748,1099,29,9,9
13178,744,1099,23,16,3
13179,741,1099,18,9,0
13180,747,1099,18,2,7
13181,742,1099,13,3,2
13182,749,1099,20,11,1
13183,910,1099,22,6,1
13184,906,1099,25,16,7
13185,902,1099,3,10,4
13186,904,1099,24,10,4
13187,907,1099,22,16,0
13188,909,1099,13,18,5
13189,94,1100,30,8,9
13190,95,1100,1,19,7
13191,91,1100,18,4,2
13192,100,1100,19,15,8
13193,97,1100,13,20,6
13194,93,1100,24,9,1
13195,685,1100,21,8,6
13196,686,1100,30,15,8
13197,687,1100,6,4,3
13198,683,1100,7,0,6
13199,688,1100,22,12,0
13200,681,1100,26,8,4
13201,536,1101,9,3,9
13202,534,1101,28,13,4
13203,540,1101,16,16,8
13204,535,1101,23,13,8
13205,538,1101,3,13,0
13206,539,1101,4,8,6
13207,413,1101,0,12,6
13208,411,1101,29,6,1
13209,416,1101,2,10,0
13210,415,1101,20,6,6
13211,418,1101,19,17,6
13212,412,1101,20,15,8
13213,83,1102,14,14,8
13214,88,1102,9,11,2
13215,86,1102,7,10,5
13216,81,1102,30,20,4
13217,85,1102,23,18,5
13218,87,1102,3,8,9
13219,519,1102,9,1,5
13220,514,1102,26,7,7
13221,511,1102,29,18,7
13222,516,1102,1,3,4
13223,517,1102,6,7,1
13224,512,1102,9,11,4
13225,207,1103,7,6,5
13226,204,1103,5,12,3
13227,208,1103,26,19,10
13228,205,1103,27,8,7
13229,202,1103,0,10,9
13230,203,1103,21,1,10
13231,509,1103,28,2,9
13232,510,1103,0,14,7
13233,502,1103,30,8,3
13234,508,1103,28,9,1
13235,503,1103,16,19,0
13236,504,1103,29,20,5
13237,209,1104,30,13,5
13238,201,1104,29,0,0
13239,206,1104,13,12,1
13240,203,1104,28,4,8
13241,202,1104,11,14,4
13242,204,1104,21,11,2
13243,778,1104,12,4,10
13244,773,1104,30,0,1
13245,780,1104,24,11,1
13246,774,1104,6,16,6
13247,772,1104,26,20,3
13248,776,1104,17,5,4
13249,783,1105,5,20,9
13250,789,1105,3,3,1
13251,790,1105,22,4,6
13252,786,1105,1,15,6
13253,785,1105,8,8,7
13254,782,1105,5,20,7
13255,50,1105,30,15,6
13256,42,1105,5,5,3
13257,43,1105,10,11,4
13258,47,1105,16,18,7
13259,44,1105,14,14,1
13260,45,1105,7,12,8
13261,715,1106,1,4,0
13262,714,1106,18,5,10
13263,718,1106,24,8,1
13264,717,1106,22,8,2
13265,712,1106,2,15,4
13266,720,1106,27,6,5
13267,590,1106,11,15,9
13268,584,1106,16,5,10
13269,583,1106,10,12,4
13270,588,1106,16,2,9
13271,586,1106,0,0,7
13272,585,1106,12,0,2
13273,943,1107,14,16,8
13274,947,1107,1,16,4
13275,949,1107,5,15,7
13276,944,1107,23,1,10
13277,946,1107,26,7,5
13278,948,1107,4,5,3
13279,911,1107,19,9,4
13280,917,1107,21,16,7
13281,913,1107,15,7,3
13282,916,1107,2,12,1
13283,915,1107,20,19,0
13284,912,1107,27,8,8
13285,495,1108,15,0,4
13286,496,1108,27,17,0
13287,494,1108,6,1,3
13288,497,1108,19,5,5
13289,498,1108,29,12,6
13290,493,1108,14,11,10
13291,576,1108,8,14,4
13292,571,1108,26,12,2
13293,580,1108,0,20,3
13294,575,1108,23,3,9
13295,574,1108,26,14,5
13296,573,1108,8,11,8
13297,791,1109,16,4,7
